Customer_ID,No_of_orders_placed,Category_of_customers,Maximum_bill,Minimum_bill,Last_order_placed_date,No_of_issues_raised,Customer_rating,Average_food_rating,Average_happiness_rating,Coupon_consumption_status,Coupons_offered,Premium_membership,Discount_percentage
CUS0x6f44,229.0,Inactive,2412.42,194.36,06/09/2017 04:12 PM,37,4,5,5,23,269,No,45
CUS0xfe,231.0,Inactive,1333.08,245.02,09/08/2016 09:25 AM,,,4,3,36,305,Yes,47
CUS0x39a,91.0,Passive,2141.16,242.0,12/10/2018 12:38 PM,40,,4,2,91,115,No,29
CUS0x8b2,173.0,Active,1794.59,335.99,12/16/2020 03:30 PM,44,4,2,5,144,214,No,37
CUS0x1b29,222.0,Inactive,3424.6,161.58,05/02/2016 08:33 PM,8,4,4,3,122,320,Yes,41
CUS0x1578,241.0,Inactive,986.18,-99.0,09/03/2016 06:40 AM,55,,3,4,124,349,No,42
CUS0x408d,,Inactive,2089.16,204.0,,,2,2,4,54,87,No,28
CUS0x555d,133.0,Active,2125.49,251.48,09/03/2020 07:32 AM,30,3,4,2,35,207,No,42
CUS0x43f7,105.0,Inactive,2537.32,-99.0,,28,,4,5,85,218,No,31
CUS0x2a3,177.0,Active,2230.63,151.33,03/03/2020 03:31 PM,45,,4,3,136,221,Yes,44
CUS0x7450,31.0,Active,3379.06,166.01,12/07/2020 11:04 PM,0,3,4,4,31,41,No,46
CUS0x6f80,69.0,Inactive,401.02,144.0,08/21/2017 07:28 AM,10,4,4,4,69,94,Yes,31
CUS0x4391,114.0,,973.48,135.65,07/03/2015 04:11 PM,46,3,4,4,48,164,Yes,42
CUS0x6694,158.0,Inactive,2162.8,129.04,03/13/2017 02:49 AM,12,4,4,5,120,234,No,36
CUS0x35cd,181.0,Inactive,2186.11,-99.0,10/04/2017 06:22 PM,58,,5,5,87,257,Yes,58
CUS0x6cf9,81.0,Inactive,1680.4,143.0,06/17/2016 06:45 AM,17,4,4,4,81,97,Yes,20
CUS0x4b4c,238.0,Inactive,624.37,175.98,,44,4,5,3,69,293,No,40
CUS0x5da1,173.0,Passive,3123.86,209.07,08/26/2018 12:07 PM,54,4,1,4,51,260,No,38
CUS0x7c14,118.0,Inactive,1391.34,276.93,08/28/2016 09:48 PM,2,4,4,4,118,231,No,46
CUS0x549e,122.0,Inactive,2996.32,311.11,10/28/2015 05:18 PM,20,5,4,2,122,238,Yes,41
CUS0x4613,169.0,Inactive,3433.26,-99.0,,9,4,4,4,38,278,No,46
CUS0x6c6b,28.0,Active,1599.67,207.08,10/28/2020 03:34 AM,15,4,5,4,28,59,Yes,59
CUS0x47cd,244.0,Passive,2126.61,314.12,02/08/2018 01:55 AM,57,,4,4,145,287,No,46
CUS0x2ba4,162.0,,641.8,223.14,11/07/2020 01:26 PM,23,2,4,4,102,265,No,31
CUS0x7273,31.0,Passive,1239.67,201.34,02/19/2019 01:42 AM,6,4,4,4,31,61,No,40
CUS0x4fc2,90.0,Inactive,2502.29,143.0,09/07/2016 10:00 PM,46,4,4,4,90,104,Yes,22
CUS0x1242,153.0,Passive,3350.11,242.29,03/17/2019 06:21 PM,43,4,5,3,127,246,Yes,44
CUS0x8188,30.0,Inactive,1834.61,88.18,10/03/2016 08:10 PM,16,4,3,4,30,58,No,20
CUS0x1d2f,126.0,Inactive,3474.27,277.61,,,4,4,4,85,201,Yes,48
CUS0x54a5,121.0,Inactive,2025.34,304.76,09/17/2016 03:19 PM,33,4,4,3,105,199,No,45
CUS0x5eb8,235.0,Passive,2623.97,237.48,08/19/2019 07:11 AM,14,4,5,4,80,297,Yes,44
CUS0x5ae1,128.0,Passive,1678.0,234.29,05/24/2018 11:28 PM,56,4,4,3,118,219,No,35
CUS0x5464,54.0,Active,2253.12,174.0,01/18/2021 05:33 AM,34,3,3,2,54,86,No,45
CUS0x7404,73.0,Passive,517.55,226.0,03/19/2019 07:33 AM,47,4,4,4,73,103,No,23
CUS0x47d9,230.0,Passive,3225.18,333.7,,37,4,4,3,110,320,No,32
CUS0x66b9,53.0,Inactive,556.65,84.0,06/10/2017 10:08 PM,27,5,4,2,53,72,No,34
CUS0x318c,23.0,Passive,3414.55,191.6,09/04/2018 09:02 PM,,,4,3,23,50,No,40
CUS0x6c87,76.0,Passive,2509.06,127.0,11/12/2018 08:35 PM,42,4,4,4,76,110,No,30
CUS0x1777,239.0,Passive,2816.53,220.33,,1,4,3,2,134,345,No,33
CUS0x1c9a,,Inactive,1765.23,274.0,07/07/2016 04:03 PM,,4,4,5,91,111,Yes,30
CUS0x57ef,140.0,Inactive,2211.82,242.78,10/23/2015 01:56 AM,47,4,3,3,117,237,No,36
CUS0x6fd,16.0,Inactive,1497.24,165.28,02/17/2017 06:09 AM,16,3,3,4,16,51,No,29
CUS0x7af,176.0,Active,2122.09,215.47,07/24/2020 08:49 PM,,4,5,2,123,233,No,47
CUS0x2b97,28.0,Inactive,2559.6,191.53,11/05/2017 02:09 AM,28,,4,4,28,56,No,23
CUS0x20cb,227.0,Inactive,2002.87,-99.0,03/29/2017 12:36 PM,59,4,4,2,168,343,0,57
CUS0x2420,25.0,Inactive,1368.74,101.08,10/12/2016 08:52 AM,11,5,4,4,25,37,Yes,31
CUS0x6787,176.0,Inactive,918.24,180.69,07/22/2015 10:41 PM,12,4,4,4,154,273,No,31
CUS0x374b,174.0,Passive,1315.87,175.61,06/04/2018 03:53 AM,54,4,4,2,63,250,No,32
CUS0x7f02,158.0,Passive,1207.83,261.03,01/25/2018 04:29 AM,3,4,4,4,30,227,Yes,51
CUS0x7fd5,152.0,Inactive,3029.31,220.65,02/24/2017 03:48 AM,25,3,4,2,125,219,No,30
CUS0x6d69,45.0,Passive,3478.1,75.91,02/26/2019 05:08 PM,45,4,3,2,45,74,Yes,47
CUS0x272d,46.0,Passive,546.28,151.94,05/03/2018 08:56 PM,29,4,4,4,46,57,Yes,32
CUS0x1605,143.0,Active,2699.15,134.82,03/06/2020 06:27 AM,30,4,4,4,82,219,No,48
CUS0x572b,169.0,Inactive,3115.84,220.09,07/05/2016 08:51 AM,48,4,4,4,169,243,No,34
CUS0x599d,188.0,Inactive,2375.98,320.09,06/06/2015 12:23 PM,21,4,4,3,100,307,No,42
CUS0x5467,129.0,Active,911.79,86.59,07/25/2020 12:10 AM,37,4,4,4,129,171,No,34
CUS0x3850,,Passive,2982.29,286.59,,57,4,4,5,80,198,No,35
CUS0x6eae,178.0,Inactive,3621.75,145.7,07/26/2016 05:50 PM,44,3,3,3,160,275,No,32
CUS0x3e38,159.0,Active,3354.75,229.06,,7,4,4,4,155,261,Yes,43
CUS0x11b2,167.0,Passive,2930.06,-99.0,01/31/2018 04:33 AM,21,5,4,4,167,223,No,0
CUS0x43d0,,Inactive,3691.32,-99.0,10/07/2017 01:37 AM,55,4,4,4,68,203,No,49
CUS0x104d,40.0,Passive,918.96,77.87,01/09/2019 06:26 AM,,3,,5,40,53,Yes,43
CUS0x7584,223.0,Inactive,1864.69,273.0,12/23/2017 08:15 AM,18,4,2,2,169,284,No,43
CUS0x49b3,34.0,Inactive,2152.58,-99.0,02/09/2017 07:07 PM,34,4,4,4,34,54,0,22
CUS0x3949,177.0,Passive,3691.97,336.8,09/02/2019 03:02 PM,4,4,3,2,79,233,No,39
CUS0x6ea1,230.0,Active,2447.75,159.72,05/15/2020 09:58 PM,6,4,4,4,38,297,No,31
CUS0x22e4,13.0,Inactive,2872.24,123.15,,13,4,3,5,13,47,No,22
CUS0x3533,104.0,Inactive,2843.51,312.31,03/02/2016 09:58 AM,51,4,3,4,104,189,No,37
CUS0x2017,145.0,Inactive,1191.52,183.7,12/15/2015 06:00 AM,3,4,4,4,145,255,No,47
CUS0xce6,108.0,Passive,3651.13,144.65,11/27/2019 06:17 PM,20,4,2,3,108,203,No,30
CUS0x4d55,191.0,,3557.44,287.47,08/14/2018 03:24 PM,30,3,4,4,46,296,Yes,58
CUS0x7722,71.0,Inactive,2407.06,215.0,01/06/2017 11:24 PM,6,2,4,3,66,101,No,28
CUS0x136e,21.0,Passive,1366.42,82.65,03/10/2019 09:45 AM,21,4,4,3,21,55,Yes,54
CUS0x78ce,173.0,Inactive,1549.64,238.75,05/22/2017 02:40 AM,57,4,3,3,77,235,No,41
CUS0x15b6,7.0,Inactive,3470.58,210.77,06/01/2016 02:19 PM,7,,1,4,7,28,Yes,25
CUS0x68c7,162.0,Inactive,1103.19,161.57,10/07/2017 07:26 AM,39,3,2,4,136,251,Yes,50
CUS0x4e78,163.0,Active,2411.17,113.2,07/24/2020 03:38 PM,46,5,3,4,132,214,No,49
CUS0x7d8a,237.0,Active,2739.66,284.58,11/12/2020 04:44 PM,57,5,4,5,62,342,No,41
CUS0x12c1,172.0,Active,3033.48,156.92,01/27/2021 10:34 PM,,4,4,4,26,267,0,43
CUS0x7b5f,103.0,Inactive,2539.48,172.09,12/24/2017 12:07 PM,60,4,4,4,82,150,No,35
CUS0x4c13,220.0,Inactive,3376.71,280.04,,27,3,4,2,67,326,No,20
CUS0x26e4,,Inactive,3365.0,272.25,08/10/2015 12:13 PM,30,2,4,4,113,229,No,37
CUS0xc55,,Passive,2041.09,241.95,,14,5,4,4,21,284,Yes,41
CUS0x167c,206.0,Inactive,1656.41,109.03,01/11/2016 11:03 PM,20,4,,4,147,322,Yes,55
CUS0x67b5,187.0,Inactive,2380.29,103.35,07/03/2015 02:27 AM,10,4,4,5,150,252,Yes,50
CUS0x57d6,36.0,Passive,1049.73,119.04,08/20/2018 05:37 AM,36,5,4,4,36,49,No,43
CUS0x4bcb,74.0,Inactive,744.45,-99.0,,29,4,4,3,74,100,No,34
CUS0xcbd,136.0,Passive,840.83,204.99,05/03/2018 03:21 PM,5,3,4,4,122,248,No,47
CUS0x665c,209.0,Active,2127.5,106.95,10/18/2020 05:26 PM,46,2,3,5,50,324,No,38
CUS0x7875,64.0,Inactive,454.66,98.0,08/24/2015 05:03 PM,35,4,4,4,64,97,No,24
CUS0x499,,Passive,343.34,133.38,,40,4,4,4,28,73,No,29
CUS0x3a56,249.0,Active,825.86,163.29,07/17/2020 04:49 PM,27,3,3,3,51,341,No,44
CUS0xab6,,,2527.99,193.07,12/09/2016 07:37 PM,35,3,3,4,32,354,No,37
CUS0x370e,164.0,Inactive,3084.12,302.36,02/06/2016 04:19 PM,49,4,2,4,144,274,No,30
CUS0x306c,163.0,,3506.15,337.43,09/19/2020 01:20 AM,17,5,4,4,132,259,No,32
CUS0xc96,144.0,Active,2742.02,156.15,,,4,4,4,82,245,No,46
CUS0x2b4b,53.0,0,1023.79,164.0,12/27/2017 03:26 PM,27,3,3,3,45,74,No,26
CUS0xbad,66.0,Inactive,1774.8,129.0,10/08/2015 11:44 PM,,3,4,3,33,96,No,23
CUS0x4eb4,72.0,Inactive,918.97,238.0,09/18/2016 05:46 AM,22,4,5,3,72,91,No,20
CUS0x12dc,,Passive,2298.84,-99.0,12/27/2019 07:25 AM,11,4,4,2,119,223,No,32
CUS0x10de,,Inactive,449.88,286.94,,,4,,3,140,291,No,-99
CUS0x5012,142.0,Inactive,2176.86,338.72,07/04/2015 03:32 AM,16,3,4,4,134,245,No,32
CUS0x73ab,124.0,Passive,3149.49,111.03,01/01/2018 03:42 PM,12,4,4,3,124,200,No,39
CUS0xf92,8.0,Active,935.06,224.03,02/22/2020 04:59 PM,8,3,3,4,8,29,No,35
CUS0x2490,54.0,Inactive,1904.1,-99.0,05/20/2015 01:59 AM,28,4,2,5,54,86,No,28
CUS0x4dcb,203.0,Inactive,2915.56,-99.0,06/09/2015 05:15 PM,29,,4,4,61,265,Yes,47
CUS0x1766,206.0,Passive,2098.54,165.94,05/22/2019 09:49 PM,,4,3,4,33,303,No,38
CUS0x2f6e,175.0,Active,1834.3,-99.0,06/19/2020 09:19 PM,28,,5,2,85,264,No,44
CUS0x5036,232.0,Inactive,3585.56,231.44,05/08/2015 10:07 AM,48,5,5,4,108,335,Yes,47
CUS0xe93,,Active,640.24,321.47,,57,3,4,4,31,199,No,40
CUS0x3ec,151.0,Passive,573.87,-99.0,10/10/2019 11:50 PM,46,4,2,3,32,258,Yes,-99
CUS0x6775,72.0,Inactive,2335.14,264.0,11/22/2017 10:48 AM,22,4,4,4,72,97,No,21
CUS0x1c,50.0,,2867.03,99.37,10/28/2016 05:52 AM,,4,4,2,20,65,No,29
CUS0x42c2,221.0,Inactive,2465.65,337.64,,40,3,4,3,111,305,No,29
CUS0xdcb,178.0,,1599.97,220.35,,20,,3,5,81,273,No,42
CUS0x1990,8.0,Passive,2644.1,180.97,06/21/2019 01:24 AM,8,4,5,4,8,34,Yes,57
CUS0x2257,,Inactive,2107.26,114.86,,22,4,4,3,25,49,No,31
CUS0x718d,247.0,Passive,2246.94,147.77,07/21/2018 02:56 AM,33,4,3,3,115,357,No,41
CUS0x4099,29.0,Inactive,2212.73,234.87,09/15/2017 08:54 PM,,4,2,2,29,44,No,31
CUS0x52c6,5.0,Passive,3374.83,229.46,03/28/2018 07:03 AM,5,4,4,4,5,23,No,48
CUS0x52bb,20.0,Inactive,3474.68,78.81,10/15/2016 12:59 PM,20,4,2,5,20,40,No,32
CUS0x50c3,142.0,Passive,455.6,282.05,10/29/2018 11:27 AM,14,4,4,4,27,187,No,34
CUS0xd36,248.0,Inactive,1528.21,240.86,01/06/2017 01:17 AM,12,4,3,4,119,313,No,42
CUS0x1e0a,248.0,Inactive,2724.98,257.99,05/10/2015 04:03 PM,4,4,4,4,51,348,No,31
CUS0x6963,163.0,Inactive,1288.45,156.89,09/30/2015 03:38 AM,27,4,4,5,140,267,No,45
CUS0x3ed4,46.0,Inactive,3162.52,79.41,,43,,3,4,46,63,0,34
CUS0x14ab,155.0,,2449.46,315.32,05/07/2018 02:19 AM,19,3,4,4,145,251,0,47
CUS0x48da,147.0,Inactive,3037.13,251.49,,7,,4,4,54,248,No,0
CUS0x3c10,95.0,Inactive,1496.54,184.0,,16,4,4,3,95,113,No,20
CUS0x6d5c,95.0,Passive,2605.75,225.0,09/12/2018 05:21 AM,41,5,5,3,95,126,No,34
CUS0xd79,28.0,Inactive,2398.06,209.33,03/16/2017 09:51 PM,1,,5,4,28,58,No,34
CUS0x6f06,199.0,Inactive,1456.74,266.8,12/04/2015 12:20 AM,1,4,3,4,30,244,No,40
CUS0x65d4,81.0,Inactive,616.98,96.0,03/10/2016 05:45 AM,24,4,4,2,74,115,No,28
CUS0x35f3,,Inactive,2797.68,296.05,04/03/2016 11:05 PM,,4,4,4,141,225,No,40
CUS0x18e8,170.0,,1999.79,305.38,10/15/2018 06:06 PM,20,5,4,5,164,249,No,49
CUS0x733a,73.0,Passive,1305.44,88.0,12/14/2018 05:40 AM,0,4,4,4,73,93,Yes,36
CUS0x538a,153.0,Inactive,3388.73,113.54,06/01/2017 07:12 PM,60,5,4,4,107,203,Yes,47
CUS0x5e37,73.0,Passive,2586.19,182.0,01/21/2019 09:01 PM,51,3,3,3,73,98,No,23
CUS0x4ea,53.0,Inactive,2296.13,106.0,05/17/2017 04:14 AM,,4,,4,53,77,No,25
CUS0xe48,114.0,Active,1906.79,124.14,09/16/2020 10:10 AM,19,4,4,4,114,232,0,43
CUS0x4808,78.0,Inactive,2467.6,-99.0,01/26/2016 07:45 AM,26,2,3,4,44,101,No,33
CUS0x1c70,103.0,Inactive,3391.91,200.19,02/12/2016 03:07 AM,13,4,2,4,44,174,0,36
CUS0x3553,243.0,Passive,3494.88,307.6,06/08/2019 08:11 AM,36,4,4,3,83,325,No,38
CUS0x532c,191.0,Passive,2425.97,251.16,01/08/2019 11:30 AM,40,4,4,4,85,259,No,39
CUS0x4feb,5.0,Inactive,1116.78,123.84,12/07/2017 10:34 PM,5,5,3,4,5,23,No,32
CUS0x57bd,118.0,Passive,2447.36,274.8,09/19/2019 06:03 AM,19,4,4,4,41,234,No,33
CUS0x5fad,60.0,Inactive,1385.85,206.0,03/19/2017 09:36 AM,19,3,4,4,29,86,No,28
CUS0xbab,,Inactive,467.91,272.0,,0,2,4,4,53,80,Yes,-99
CUS0x5f06,133.0,Passive,2580.95,162.84,04/30/2018 01:00 PM,33,3,4,4,128,253,No,40
CUS0x3540,95.0,Inactive,1433.79,113.0,,,3,4,4,95,107,Yes,26
CUS0x6ed4,87.0,Inactive,640.86,228.0,12/02/2015 04:35 PM,52,4,4,4,34,119,No,21
CUS0x656f,243.0,Active,490.19,272.88,05/13/2020 12:04 AM,52,3,3,4,112,314,Yes,59
CUS0x425c,177.0,0,1523.81,202.23,04/16/2018 01:26 PM,,4,4,4,89,220,Yes,46
CUS0x2500,48.0,Active,3361.66,107.94,12/07/2020 02:44 PM,48,4,4,4,48,66,Yes,53
CUS0x5e7a,131.0,Inactive,692.08,143.04,09/27/2017 01:56 PM,19,4,4,4,50,244,Yes,52
CUS0x1d73,,,2521.55,237.0,10/12/2017 09:58 AM,58,4,4,2,79,96,Yes,26
CUS0x6877,63.0,Passive,1625.44,89.0,06/08/2018 05:27 PM,10,4,4,4,63,76,No,27
CUS0x4862,87.0,Active,2500.03,133.0,02/06/2021 01:26 AM,19,3,4,4,49,107,0,43
CUS0xae1,21.0,Inactive,1165.39,120.8,01/29/2016 07:40 AM,21,,,3,21,33,Yes,21
CUS0x4082,63.0,Active,1601.93,-99.0,03/30/2020 04:01 PM,36,4,4,4,63,77,No,47
CUS0x7fd7,150.0,Inactive,2494.88,129.83,12/17/2016 10:05 AM,53,4,3,3,139,216,No,30
CUS0x68c8,241.0,Inactive,3487.25,218.27,03/01/2017 04:10 PM,2,4,4,4,113,354,No,37
CUS0x2688,88.0,Inactive,2215.16,94.0,06/08/2015 08:43 PM,,4,2,3,88,121,No,-99
CUS0x37f2,121.0,Inactive,3244.82,220.36,,24,,3,2,114,208,Yes,44
CUS0x1e88,86.0,Passive,439.84,218.0,01/12/2019 12:49 PM,51,,4,5,86,107,No,20
CUS0x567d,208.0,Inactive,3395.43,334.46,01/19/2016 09:51 PM,19,4,4,4,152,252,No,48
CUS0x1757,179.0,Passive,3039.55,280.94,11/20/2019 08:04 AM,1,4,4,4,51,275,Yes,59
CUS0x3242,,Active,2896.35,316.92,01/16/2021 04:52 PM,59,2,4,4,32,258,0,47
CUS0x4a6b,87.0,Passive,1551.73,266.0,05/07/2018 12:35 PM,,2,3,4,87,97,Yes,29
CUS0x769b,141.0,Passive,3501.08,289.2,12/28/2018 09:05 AM,23,4,4,4,66,213,No,35
CUS0x7da6,111.0,Active,1237.15,212.82,02/28/2020 09:10 PM,0,4,4,4,24,229,No,41
CUS0x73f,148.0,,1932.92,165.56,05/03/2019 01:29 PM,,,3,4,124,211,Yes,52
CUS0x6cb5,80.0,Inactive,2318.95,191.0,01/04/2016 08:41 AM,9,4,4,4,80,99,No,28
CUS0x565b,97.0,Active,1039.95,253.0,03/10/2020 11:25 AM,13,4,4,3,56,125,No,45
CUS0x4227,248.0,Active,3290.45,279.67,06/21/2020 04:57 AM,44,4,4,4,133,311,No,40
CUS0x6059,97.0,Passive,1507.84,141.0,06/14/2018 09:29 PM,49,4,3,5,97,129,No,44
CUS0x2159,215.0,Inactive,2002.22,283.34,,8,4,4,2,142,316,Yes,57
CUS0x525d,99.0,Active,592.08,279.0,07/11/2020 10:08 PM,32,4,2,3,21,124,No,31
CUS0x7899,138.0,Passive,2223.26,322.89,10/01/2019 08:40 PM,20,4,4,4,138,202,No,47
CUS0xc3c,148.0,Active,3468.79,309.03,,,,4,4,148,211,No,48
CUS0x4bb5,45.0,Inactive,2727.91,232.83,05/28/2017 07:30 PM,19,4,3,3,45,73,No,34
CUS0x3cf5,132.0,Passive,545.23,238.82,07/01/2018 12:40 PM,10,4,4,4,93,200,No,40
CUS0x28c5,133.0,Inactive,1990.99,245.05,,,4,4,3,53,207,No,38
CUS0xb25,157.0,Inactive,2295.5,276.67,07/02/2015 01:10 PM,48,4,4,2,106,203,0,49
CUS0x21f8,,Passive,2466.04,215.33,05/03/2019 04:43 PM,59,4,4,4,132,299,No,36
CUS0x388b,134.0,Active,1669.65,150.32,,29,4,4,4,134,182,No,34
CUS0x7fdd,112.0,Passive,447.79,125.3,07/27/2019 11:30 PM,21,5,4,4,112,170,No,45
CUS0x699a,241.0,Passive,3209.7,103.59,03/01/2019 06:32 AM,44,3,4,5,73,309,No,41
CUS0x6a6,37.0,Passive,2500.09,119.1,07/30/2018 05:53 PM,27,5,4,4,37,48,0,45
CUS0x7e85,67.0,Inactive,2251.16,109.0,08/15/2015 09:57 AM,33,4,4,4,34,84,No,30
CUS0x60ea,87.0,Passive,751.05,198.0,09/30/2019 01:56 PM,28,4,4,3,87,115,No,39
CUS0x669b,235.0,Passive,2216.92,116.01,01/27/2018 05:15 AM,55,3,4,4,131,327,No,38
CUS0x6078,99.0,Passive,1099.26,251.0,09/29/2019 02:44 PM,58,4,2,5,40,117,No,32
CUS0x63ba,41.0,Active,3252.42,157.51,12/16/2020 12:53 AM,1,4,3,3,41,56,No,59
CUS0x18cc,39.0,Inactive,1892.79,236.41,04/11/2016 12:55 PM,17,4,4,5,39,58,No,29
CUS0x717d,54.0,Active,1999.81,221.0,05/20/2020 12:52 PM,10,2,4,2,54,84,No,45
CUS0x7b56,80.0,Inactive,2649.58,104.0,09/23/2015 09:37 AM,10,4,3,4,80,90,No,33
CUS0x60b7,39.0,Inactive,1742.09,221.4,08/28/2015 09:39 PM,22,2,3,4,39,53,Yes,30
CUS0x5569,192.0,Passive,2503.6,199.43,07/10/2018 12:35 AM,56,5,5,4,55,300,No,49
CUS0x2c84,203.0,Passive,687.81,313.41,,2,3,3,4,110,296,Yes,40
CUS0x3469,,Inactive,1906.19,198.37,12/12/2016 05:35 PM,0,4,5,4,136,207,Yes,49
CUS0x4588,233.0,Passive,1641.99,259.96,04/14/2018 04:24 PM,,,4,4,163,307,No,47
CUS0x703a,87.0,Active,2520.8,115.0,03/23/2020 09:06 AM,28,2,4,4,87,120,Yes,46
CUS0x171a,206.0,Inactive,2757.56,274.27,,34,4,4,4,87,263,No,34
CUS0x6d68,77.0,Inactive,1154.85,171.0,07/31/2016 03:24 AM,57,2,4,3,57,112,Yes,24
CUS0x436c,169.0,Inactive,2272.65,174.3,12/25/2017 03:28 PM,15,4,4,4,45,257,0,45
CUS0x56c7,49.0,Inactive,330.59,169.29,03/11/2017 11:11 PM,6,4,4,4,49,65,No,25
CUS0x4f31,68.0,Inactive,851.68,124.0,01/12/2016 09:31 PM,17,4,4,3,68,78,No,24
CUS0x6e85,104.0,Passive,2001.59,319.62,09/18/2018 01:42 AM,13,4,4,4,104,146,No,32
CUS0x3a6e,104.0,Inactive,1356.28,111.33,08/13/2016 02:09 PM,,4,4,4,27,167,No,30
CUS0x79f8,149.0,Passive,1036.26,143.61,08/20/2018 03:20 AM,16,4,3,3,96,203,No,30
CUS0x5d0f,109.0,Active,3273.02,127.25,11/12/2020 07:49 PM,15,4,3,2,105,217,Yes,56
CUS0x32ab,67.0,0,1717.57,136.0,11/28/2015 05:40 PM,24,4,3,4,67,97,0,32
CUS0x13db,114.0,,1818.16,-99.0,06/07/2018 10:25 AM,13,4,3,3,49,214,0,34
CUS0x6750,51.0,Inactive,991.97,172.0,12/23/2017 12:53 PM,1,4,3,4,51,70,No,33
CUS0x1b5a,216.0,Passive,981.07,326.01,11/16/2019 12:56 PM,21,2,5,2,143,307,No,23
CUS0x7487,47.0,Passive,305.96,122.49,06/26/2019 01:11 PM,47,4,2,2,47,75,No,20
CUS0x2fc,105.0,Inactive,2661.95,-99.0,08/14/2015 04:12 PM,,5,4,2,105,212,No,35
CUS0x7ce6,89.0,Inactive,2069.31,278.0,03/19/2016 07:22 AM,22,3,4,4,89,120,No,27
CUS0x4fc6,133.0,Active,1101.57,127.39,05/24/2020 12:17 PM,22,4,4,3,78,203,No,44
CUS0x42c6,213.0,Passive,1520.48,199.14,08/16/2019 12:15 PM,,,4,5,86,265,No,30
CUS0x51b3,116.0,Passive,3560.35,118.78,10/05/2018 01:38 AM,58,2,4,3,41,234,No,43
CUS0x5ab7,140.0,Passive,1826.99,229.57,05/13/2019 05:43 AM,31,4,4,4,53,223,Yes,47
CUS0x3e08,191.0,Passive,1167.29,145.64,11/19/2018 03:26 AM,21,4,5,4,145,284,No,34
CUS0x4782,74.0,Active,1729.61,-99.0,09/21/2020 05:30 AM,12,,4,2,74,98,No,
CUS0x6007,202.0,Passive,1265.23,115.4,10/17/2019 12:43 PM,30,4,5,4,120,301,Yes,41
CUS0x191,133.0,Inactive,2567.4,-99.0,01/25/2017 07:26 AM,12,4,3,3,98,235,No,45
CUS0x7169,5.0,Passive,1276.42,141.46,06/18/2018 05:34 PM,4,3,4,4,5,23,No,42
CUS0x544a,130.0,Passive,2674.38,110.92,01/12/2018 09:37 AM,0,3,4,4,45,223,No,42
CUS0x65c3,85.0,Inactive,502.76,118.0,09/21/2015 08:28 PM,16,5,4,5,23,97,No,27
CUS0x7910,164.0,Inactive,448.69,262.84,08/01/2016 12:04 AM,18,4,4,3,131,224,Yes,40
CUS0x56ff,247.0,Passive,1174.64,291.74,08/06/2018 10:01 PM,59,3,5,4,63,310,No,38
CUS0x3e1a,228.0,Active,1740.82,277.67,10/20/2020 07:08 AM,40,3,4,4,37,321,No,37
CUS0x7a84,181.0,Inactive,2893.07,301.35,09/05/2016 01:23 AM,21,4,4,4,82,226,Yes,55
CUS0x4f6b,214.0,Active,865.14,291.18,09/18/2020 01:50 PM,17,4,4,2,166,300,No,31
CUS0x1d71,61.0,Inactive,1986.21,95.0,12/22/2017 03:01 AM,28,4,4,5,61,92,No,28
CUS0x7f82,190.0,Inactive,1457.79,231.37,10/31/2015 08:08 PM,11,4,3,4,148,279,No,46
CUS0x7198,162.0,Passive,2148.66,238.52,06/26/2018 12:10 AM,49,4,3,4,145,250,No,32
CUS0x7878,108.0,Passive,2097.39,250.91,10/04/2018 03:17 PM,42,4,4,4,108,223,No,48
CUS0x6fe5,134.0,Inactive,2846.18,173.72,11/03/2016 10:03 PM,52,4,4,4,79,193,Yes,54
CUS0x622e,214.0,Inactive,2531.48,255.68,09/16/2016 07:06 PM,27,4,3,3,27,273,No,47
CUS0x62c7,59.0,Passive,2511.3,261.0,06/02/2018 02:38 PM,56,4,1,4,59,81,No,43
CUS0x817,173.0,Inactive,2443.63,277.95,,32,,4,4,46,242,No,40
CUS0x3032,206.0,Inactive,3024.21,254.2,05/01/2016 01:12 AM,8,4,4,3,150,267,No,49
CUS0x7c25,198.0,Inactive,1456.15,165.37,01/31/2017 06:23 AM,32,4,4,4,123,238,No,44
CUS0x7c1c,125.0,Inactive,1626.39,273.66,06/07/2016 12:52 PM,26,4,4,5,102,227,No,43
CUS0x6ad5,178.0,Inactive,500.21,188.69,06/16/2016 05:48 AM,27,2,3,3,30,260,No,24
CUS0x899,,Inactive,536.48,-99.0,,21,5,4,4,25,94,No,22
CUS0x6f4c,32.0,Inactive,1508.39,76.57,02/23/2016 11:09 AM,13,4,5,4,32,58,No,20
CUS0x5a20,172.0,Passive,552.16,309.73,05/26/2019 10:30 AM,18,4,4,4,169,280,No,42
CUS0x603d,77.0,Passive,1130.95,213.0,01/01/2018 04:46 PM,40,4,4,4,36,94,No,28
CUS0x16e7,,Inactive,1312.39,152.29,,11,4,4,4,39,275,No,43
CUS0x41d6,89.0,Passive,2560.94,273.0,02/13/2019 07:47 PM,51,4,3,4,40,103,No,21
CUS0xb76,121.0,Inactive,2763.67,341.65,03/04/2016 04:30 PM,60,4,3,2,121,206,Yes,43
CUS0x4d07,32.0,Inactive,2860.98,115.0,03/02/2017 01:48 AM,32,4,4,4,32,67,Yes,28
CUS0x643b,84.0,Passive,2534.63,195.0,10/05/2018 09:23 AM,38,4,2,3,60,106,No,27
CUS0x527c,33.0,Active,609.08,176.81,08/01/2020 05:05 PM,10,5,4,4,33,50,No,33
